PSGC,REGION,PROVINCE_FIRE_DISTRICT,CONGRESSIONAL_DISTRICT,CITY_MUNICIPALITY,YEAR,INCIDENTS,INJURIES,DEATHS,ESTIMATED_DAMAGES
45601000,4A,QUEZON,3RD,AGDANGAN,2016,0,0,0,0.0
45602000,4A,QUEZON,4TH,ALABAT,2012,0,0,0,0.0
45602000,4A,QUEZON,4TH,ALABAT,2013,2,0,0,12500.0
45602000,4A,QUEZON,4TH,ALABAT,2014,1,2,1,250000.0
45602000,4A,QUEZON,4TH,ALABAT,2015,2,0,0,0.0
45602000,4A,QUEZON,4TH,ALABAT,2016,2,0,0,340000.0
45603000,4A,QUEZON,4TH,ATIMONAN,2012,4,0,0,830000.0
45603000,4A,QUEZON,4TH,ATIMONAN,2013,2,1,2,200000.0
45603000,4A,QUEZON,4TH,ATIMONAN,2014,2,1,0,2000000.0
45603000,4A,QUEZON,4TH,ATIMONAN,2015,3,0,0,9000.0
45603000,4A,QUEZON,4TH,ATIMONAN,2016,7,0,0,870000.0
45605000,4A,QUEZON,3RD,BUENAVISTA,2012,3,0,0,2000000.0
45605000,4A,QUEZON,3RD,BUENAVISTA,2013,3,1,0,380000.0
45605000,4A,QUEZON,3RD,BUENAVISTA,2014,4,0,0,115352.0
45605000,4A,QUEZON,3RD,BUENAVISTA,2015,1,0,0,0.0
45605000,4A,QUEZON,3RD,BUENAVISTA,2016,1,0,0,0.0
45606000,4A,QUEZON,1ST,BURDEOS,2012,0,0,0,0.0
45606000,4A,QUEZON,1ST,BURDEOS,2013,2,0,0,227000.0
45606000,4A,QUEZON,1ST,BURDEOS,2014,0,0,0,0.0
45606000,4A,QUEZON,1ST,BURDEOS,2015,2,0,0,0.0
45606000,4A,QUEZON,1ST,BURDEOS,2016,0,0,0,0.0
45607000,4A,QUEZON,4TH,CALAUAG,2012,2,0,0,400000.0
45607000,4A,QUEZON,4TH,CALAUAG,2013,6,5,0,42000.0
45607000,4A,QUEZON,4TH,CALAUAG,2014,0,0,0,0.0
45607000,4A,QUEZON,4TH,CALAUAG,2015,5,0,1,402000.0
45607000,4A,QUEZON,4TH,CALAUAG,2016,4,0,0,53000.0
45608000,4A,QUEZON,2ND,CANDELARIA,2012,2,0,0,10035000.0
45608000,4A,QUEZON,2ND,CANDELARIA,2013,12,0,0,20160000.0
45608000,4A,QUEZON,2ND,CANDELARIA,2014,16,0,0,614800.0
45608000,4A,QUEZON,2ND,CANDELARIA,2015,7,0,0,0.0
45608000,4A,QUEZON,2ND,CANDELARIA,2016,21,0,1,35500.0
45610000,4A,QUEZON,3RD,CATANAUAN,2012,1,0,0,250000.0
45610000,4A,QUEZON,3RD,CATANAUAN,2013,2,0,0,36300.0
45610000,4A,QUEZON,3RD,CATANAUAN,2014,3,0,0,30000.0
45610000,4A,QUEZON,3RD,CATANAUAN,2015,2,0,0,10000.0
45610000,4A,QUEZON,3RD,CATANAUAN,2016,5,0,0,0.0
45615000,4A,QUEZON,2ND,DOLORES,2012,2,0,0,15100000.0
45615000,4A,QUEZON,2ND,DOLORES,2013,1,0,0,5000.0
45615000,4A,QUEZON,2ND,DOLORES,2014,4,0,0,120000.0
45615000,4A,QUEZON,2ND,DOLORES,2015,0,0,0,0.0
45615000,4A,QUEZON,2ND,DOLORES,2016,4,3,0,100000.0
45616000,4A,QUEZON,3RD,GENERAL LUNA,2012,0,0,0,0.0
45616000,4A,QUEZON,3RD,GENERAL LUNA,2013,2,0,0,45000.0
45616000,4A,QUEZON,3RD,GENERAL LUNA,2014,1,0,0,0.0
45616000,4A,QUEZON,3RD,GENERAL LUNA,2015,0,0,0,0.0
45616000,4A,QUEZON,3RD,GENERAL LUNA,2016,1,0,0,0.0
45617000,4A,QUEZON,1ST,GENERAL NAKAR,2012,1,0,0,5000.0
45617000,4A,QUEZON,1ST,GENERAL NAKAR,2013,0,0,0,0.0
45617000,4A,QUEZON,1ST,GENERAL NAKAR,2014,0,0,0,0.0
45617000,4A,QUEZON,1ST,GENERAL NAKAR,2015,0,0,0,0.0
45617000,4A,QUEZON,1ST,GENERAL NAKAR,2016,0,0,0,0.0
45618000,4A,QUEZON,4TH,GUINAYANGAN,2012,2,0,0,114000.0
45618000,4A,QUEZON,4TH,GUINAYANGAN,2013,5,0,0,82000.0
45618000,4A,QUEZON,4TH,GUINAYANGAN,2014,2,0,0,3240000.0
45618000,4A,QUEZON,4TH,GUINAYANGAN,2015,1,0,0,0.0
45618000,4A,QUEZON,4TH,GUINAYANGAN,2016,0,0,0,0.0
45619000,4A,QUEZON,4TH,GUMACA,2012,2,0,0,10000.0
45619000,4A,QUEZON,4TH,GUMACA,2013,4,0,0,391700.0
45619000,4A,QUEZON,4TH,GUMACA,2014,15,0,0,12000.0
45619000,4A,QUEZON,4TH,GUMACA,2015,6,2,0,0.0
45619000,4A,QUEZON,4TH,GUMACA,2016,6,1,0,26000.0
45620000,4A,QUEZON,1ST,INFANTA,2012,4,1,0,570000.0
45620000,4A,QUEZON,1ST,INFANTA,2013,1,0,0,1300000.0
45620000,4A,QUEZON,1ST,INFANTA,2014,5,0,0,700000.0
45620000,4A,QUEZON,1ST,INFANTA,2015,5,4,1,0.0
45620000,4A,QUEZON,1ST,INFANTA,2016,3,0,0,9000.0
45621000,4A,QUEZON,1ST,JOMALIG,2012,0,0,0,0.0
45621000,4A,QUEZON,1ST,JOMALIG,2013,0,0,0,0.0
45621000,4A,QUEZON,1ST,JOMALIG,2014,0,0,0,0.0
45621000,4A,QUEZON,1ST,JOMALIG,2015,0,0,0,0.0
45621000,4A,QUEZON,1ST,JOMALIG,2016,0,0,0,0.0
45622000,4A,QUEZON,4TH,LOPEZ,2012,1,0,0,800000.0
45622000,4A,QUEZON,4TH,LOPEZ,2013,4,1,1,9500.0
45622000,4A,QUEZON,4TH,LOPEZ,2014,3,1,0,285000.0
45622000,4A,QUEZON,4TH,LOPEZ,2015,1,0,0,0.0
45622000,4A,QUEZON,4TH,LOPEZ,2016,1,0,0,500000.0
45623000,4A,QUEZON,1ST,LUCBAN,2012,2,0,0,475000.0
45623000,4A,QUEZON,1ST,LUCBAN,2013,6,1,1,360000.0
45623000,4A,QUEZON,1ST,LUCBAN,2014,2,0,0,0.0
45623000,4A,QUEZON,1ST,LUCBAN,2015,0,0,0,0.0
45623000,4A,QUEZON,1ST,LUCBAN,2016,3,0,0,800.0
45624000,4A,QUEZON,2ND,LUCENA CITY (CAPITAL),2012,17,0,0,7123500.0
45624000,4A,QUEZON,2ND,LUCENA CITY (CAPITAL),2013,42,1,0,10375800.0
45624000,4A,QUEZON,2ND,LUCENA CITY (CAPITAL),2014,67,6,0,14203000.0
45624000,4A,QUEZON,2ND,LUCENA CITY (CAPITAL),2015,35,5,0,0.0
45624000,4A,QUEZON,2ND,LUCENA CITY (CAPITAL),2016,25,0,2,15637500.0
45625000,4A,QUEZON,3RD,MACALELON,2012,0,0,0,0.0
45625000,4A,QUEZON,3RD,MACALELON,2013,1,0,0,1000.0
45625000,4A,QUEZON,3RD,MACALELON,2014,5,0,0,0.0
45625000,4A,QUEZON,3RD,MACALELON,2015,4,0,0,0.0
45625000,4A,QUEZON,3RD,MACALELON,2016,1,0,0,0.0
45627000,4A,QUEZON,1ST,MAUBAN,2012,3,0,0,212000.0
45627000,4A,QUEZON,1ST,MAUBAN,2013,2,0,0,70000.0
45627000,4A,QUEZON,1ST,MAUBAN,2014,6,0,0,320000.0
45627000,4A,QUEZON,1ST,MAUBAN,2015,3,2,0,0.0
45627000,4A,QUEZON,1ST,MAUBAN,2016,2,0,0,39000.0
45628000,4A,QUEZON,3RD,MULANAY,2012,0,0,0,0.0
45628000,4A,QUEZON,3RD,MULANAY,2013,1,0,0,10000.0
45628000,4A,QUEZON,3RD,MULANAY,2014,4,0,0,575000.0
45628000,4A,QUEZON,3RD,MULANAY,2015,2,0,0,0.0
45628000,4A,QUEZON,3RD,MULANAY,2016,0,0,0,0.0
45629000,4A,QUEZON,3RD,PADRE BURGOS,2012,1,0,0,6000.0
45629000,4A,QUEZON,3RD,PADRE BURGOS,2013,5,0,0,59000.0
45629000,4A,QUEZON,3RD,PADRE BURGOS,2014,0,0,0,0.0
45629000,4A,QUEZON,3RD,PADRE BURGOS,2015,0,0,0,0.0
45629000,4A,QUEZON,3RD,PADRE BURGOS,2016,1,0,0,0.0
45630000,4A,QUEZON,1ST,PAGBILAO,2012,1,0,0,5000.0
45630000,4A,QUEZON,1ST,PAGBILAO,2013,9,0,0,5000.0
45630000,4A,QUEZON,1ST,PAGBILAO,2014,26,0,0,500000.0
45630000,4A,QUEZON,1ST,PAGBILAO,2015,8,0,0,0.0
45630000,4A,QUEZON,1ST,PAGBILAO,2016,9,0,0,289000.0
45631000,4A,QUEZON,1ST,PANUKULAN,2012,0,0,0,0.0
45631000,4A,QUEZON,1ST,PANUKULAN,2013,0,0,0,0.0
45631000,4A,QUEZON,1ST,PANUKULAN,2014,0,0,0,0.0
45631000,4A,QUEZON,1ST,PANUKULAN,2015,0,0,0,0.0
45631000,4A,QUEZON,1ST,PANUKULAN,2016,0,0,0,0.0
45632000,4A,QUEZON,1ST,PATNANUNGAN,2012,0,0,0,0.0
45632000,4A,QUEZON,1ST,PATNANUNGAN,2013,0,0,0,0.0
45632000,4A,QUEZON,1ST,PATNANUNGAN,2014,0,0,0,0.0
45632000,4A,QUEZON,1ST,PATNANUNGAN,2015,0,0,0,0.0
45632000,4A,QUEZON,1ST,PATNANUNGAN,2016,0,0,0,0.0
45633000,4A,QUEZON,4TH,PEREZ,2012,0,0,0,0.0
45633000,4A,QUEZON,4TH,PEREZ,2013,0,0,0,0.0
45633000,4A,QUEZON,4TH,PEREZ,2014,0,0,0,0.0
45633000,4A,QUEZON,4TH,PEREZ,2015,1,0,0,0.0
45633000,4A,QUEZON,4TH,PEREZ,2016,0,0,0,0.0
45634000,4A,QUEZON,3RD,PITOGO,2012,1,0,0,100000.0
45634000,4A,QUEZON,3RD,PITOGO,2013,0,0,0,0.0
45634000,4A,QUEZON,3RD,PITOGO,2014,0,0,0,0.0
45634000,4A,QUEZON,3RD,PITOGO,2015,1,0,0,0.0
45634000,4A,QUEZON,3RD,PITOGO,2016,1,0,0,0.0
45635000,4A,QUEZON,4TH,PLARIDEL,2012,2,0,0,0.0
45635000,4A,QUEZON,4TH,PLARIDEL,2013,1,0,0,5000.0
45635000,4A,QUEZON,4TH,PLARIDEL,2014,2,0,0,380000.0
45635000,4A,QUEZON,4TH,PLARIDEL,2015,2,0,0,0.0
45635000,4A,QUEZON,4TH,PLARIDEL,2016,1,0,0,0.0
45636000,4A,QUEZON,1ST,POLILLO,2012,0,0,0,10000.0
45636000,4A,QUEZON,1ST,POLILLO,2013,1,0,0,3195000.0
45636000,4A,QUEZON,1ST,POLILLO,2014,2,0,0,130000.0
45636000,4A,QUEZON,1ST,POLILLO,2015,0,0,0,0.0
45636000,4A,QUEZON,1ST,POLILLO,2016,0,0,0,0.0
45637000,4A,QUEZON,4TH,QUEZON,2012,1,0,0,8000.0
45637000,4A,QUEZON,4TH,QUEZON,2013,0,0,0,0.0
45637000,4A,QUEZON,4TH,QUEZON,2014,0,0,0,0.0
45637000,4A,QUEZON,4TH,QUEZON,2015,1,0,1,0.0
45637000,4A,QUEZON,4TH,QUEZON,2016,0,0,0,0.0
45638000,4A,QUEZON,1ST,REAL,2012,0,0,0,0.0
45638000,4A,QUEZON,1ST,REAL,2013,1,0,0,300000.0
45638000,4A,QUEZON,1ST,REAL,2014,1,0,0,100000.0
45638000,4A,QUEZON,1ST,REAL,2015,1,0,1,25000.0
45638000,4A,QUEZON,1ST,REAL,2016,1,0,0,0.0
45639000,4A,QUEZON,1ST,SAMPALOC,2012,0,0,0,0.0
45639000,4A,QUEZON,1ST,SAMPALOC,2013,0,0,0,0.0
45639000,4A,QUEZON,1ST,SAMPALOC,2014,1,0,0,0.0
45639000,4A,QUEZON,1ST,SAMPALOC,2015,1,0,0,0.0
45639000,4A,QUEZON,1ST,SAMPALOC,2016,2,0,0,0.0
45640000,4A,QUEZON,3RD,SAN ANDRES,2012,0,0,0,0.0
45640000,4A,QUEZON,3RD,SAN ANDRES,2013,1,0,0,1500000.0
45640000,4A,QUEZON,3RD,SAN ANDRES,2014,0,0,0,0.0
45640000,4A,QUEZON,3RD,SAN ANDRES,2015,0,0,0,0.0
45640000,4A,QUEZON,3RD,SAN ANDRES,2016,0,0,0,0.0
45641000,4A,QUEZON,2ND,SAN ANTONIO,2012,1,0,0,20000.0
45641000,4A,QUEZON,2ND,SAN ANTONIO,2013,11,0,0,14000.0
45641000,4A,QUEZON,2ND,SAN ANTONIO,2014,9,0,0,5000.0
45641000,4A,QUEZON,2ND,SAN ANTONIO,2015,8,0,0,50000.0
45641000,4A,QUEZON,2ND,SAN ANTONIO,2016,0,0,0,0.0
45642000,4A,QUEZON,3RD,SAN FRANCISCO,2012,0,0,0,0.0
45642000,4A,QUEZON,3RD,SAN FRANCISCO,2013,0,0,0,0.0
45642000,4A,QUEZON,3RD,SAN FRANCISCO,2014,0,0,0,0.0
45642000,4A,QUEZON,3RD,SAN FRANCISCO,2015,2,0,0,0.0
45642000,4A,QUEZON,3RD,SAN FRANCISCO,2016,0,0,0,0.0
45644000,4A,QUEZON,3RD,SAN NARCISO,2012,1,11,0,1000.0
45644000,4A,QUEZON,3RD,SAN NARCISO,2013,4,0,0,136200.0
45644000,4A,QUEZON,3RD,SAN NARCISO,2014,4,0,0,197150.0
45644000,4A,QUEZON,3RD,SAN NARCISO,2015,0,0,0,0.0
45644000,4A,QUEZON,3RD,SAN NARCISO,2016,0,0,0,0.0
45645000,4A,QUEZON,2ND,SARIAYA,2012,3,0,1,10705500.0
45645000,4A,QUEZON,2ND,SARIAYA,2013,5,0,0,500000.0
45645000,4A,QUEZON,2ND,SARIAYA,2014,12,0,0,2065000.0
45645000,4A,QUEZON,2ND,SARIAYA,2015,39,0,0,0.0
45645000,4A,QUEZON,2ND,SARIAYA,2016,6,0,0,60000.0
45646000,4A,QUEZON,4TH,TAGKAWAYAN,2012,2,0,0,5070000.0
45646000,4A,QUEZON,4TH,TAGKAWAYAN,2013,4,0,2,1100500.0
45646000,4A,QUEZON,4TH,TAGKAWAYAN,2014,1,0,0,200000.0
45646000,4A,QUEZON,4TH,TAGKAWAYAN,2015,0,0,0,0.0
45646000,4A,QUEZON,4TH,TAGKAWAYAN,2016,1,0,0,70000.0
45647000,4A,QUEZON,1ST,TAYABAS CITY,2012,3,0,0,6860000.0
45647000,4A,QUEZON,1ST,TAYABAS CITY,2013,7,0,2,5550500.0
45647000,4A,QUEZON,1ST,TAYABAS CITY,2014,1,0,0,300000.0
45647000,4A,QUEZON,1ST,TAYABAS CITY,2015,1,0,0,150000.0
45648000,4A,QUEZON,2ND,TIAONG,2012,7,1,0,2590100.0
45648000,4A,QUEZON,2ND,TIAONG,2013,5,0,0,495000.0
45648000,4A,QUEZON,2ND,TIAONG,2014,6,0,0,64000.0
45648000,4A,QUEZON,2ND,TIAONG,2015,5,0,0,0.0
45648000,4A,QUEZON,2ND,TIAONG,2016,7,1,1,0.0
45649000,4A,QUEZON,3RD,UNISAN,2012,0,0,0,0.0
45649000,4A,QUEZON,3RD,UNISAN,2013,0,0,0,0.0
45649000,4A,QUEZON,3RD,UNISAN,2014,1,0,0,5000000.0
45649000,4A,QUEZON,3RD,UNISAN,2015,0,0,0,0.0
45649000,4A,QUEZON,3RD,UNISAN,2016,0,0,0,0.0
45801000,4A,RIZAL,1ST,ANGONO,2012,8,2,1,250000.0
45801000,4A,RIZAL,1ST,ANGONO,2013,25,4,2,391000.0
45801000,4A,RIZAL,1ST,ANGONO,2014,36,0,0,426000.0
45801000,4A,RIZAL,1ST,ANGONO,2016,18,0,0,168500.0
45802000,4A,RIZAL,LONE,ANTIPOLO CITY (CAPITAL),2012,32,4,1,2538000.0
45802000,4A,RIZAL,LONE,ANTIPOLO CITY (CAPITAL),2013,93,3,2,2815000.0
45802000,4A,RIZAL,LONE,ANTIPOLO CITY (CAPITAL),2014,108,1,0,3437500.0
45802000,4A,RIZAL,LONE,ANTIPOLO CITY (CAPITAL),2015,73,5,0,3298600.0
45803000,4A,RIZAL,2ND,BARAS,2012,1,0,0,0.0
45803000,4A,RIZAL,2ND,BARAS,2013,2,0,0,0.0
45803000,4A,RIZAL,2ND,BARAS,2014,24,0,0,117600.0
45803000,4A,RIZAL,2ND,BARAS,2015,17,0,0,50000.0
45803000,4A,RIZAL,2ND,BARAS,2016,20,0,0,442000.0
45804000,4A,RIZAL,1ST,BINANGONAN,2012,5,0,1,1068000.0
45804000,4A,RIZAL,1ST,BINANGONAN,2013,49,3,1,1184000.0
45804000,4A,RIZAL,1ST,BINANGONAN,2014,103,1,0,1374000.0
45804000,4A,RIZAL,1ST,BINANGONAN,2015,78,0,0,3173150.0
45804000,4A,RIZAL,1ST,BINANGONAN,2016,33,1,0,2272900.0
45805000,4A,RIZAL,1ST,CAINTA,2013,46,2,0,5207600.0
45805000,4A,RIZAL,1ST,CAINTA,2014,65,0,0,1777500.0
45805000,4A,RIZAL,1ST,CAINTA,2016,34,0,3,10112000.0
45806000,4A,RIZAL,2ND,CARDONA,2012,3,0,0,180500.0
45806000,4A,RIZAL,2ND,CARDONA,2013,4,0,1,75000.0
45806000,4A,RIZAL,2ND,CARDONA,2014,5,0,0,40000.0
45806000,4A,RIZAL,2ND,CARDONA,2015,5,0,0,0.0
45806000,4A,RIZAL,2ND,CARDONA,2016,13,0,0,188000.0
45807000,4A,RIZAL,2ND,JALA-JALA,2012,3,0,0,259500.0
45807000,4A,RIZAL,2ND,JALA-JALA,2013,10,0,0,2000.0
45807000,4A,RIZAL,2ND,JALA-JALA,2014,9,0,0,1000.0
45807000,4A,RIZAL,2ND,JALA-JALA,2015,8,0,0,214000.0
45807000,4A,RIZAL,2ND,JALA-JALA,2016,9,0,0,4450.0
45809000,4A,RIZAL,2ND,MORONG,2012,0,0,0,0.0
45809000,4A,RIZAL,2ND,MORONG,2013,4,0,0,100200.0
45809000,4A,RIZAL,2ND,MORONG,2014,12,1,0,419000.0
45809000,4A,RIZAL,2ND,MORONG,2015,2,0,0,350000.0
45809000,4A,RIZAL,2ND,MORONG,2016,8,0,0,1029800.0
45810000,4A,RIZAL,2ND,PILILLA,2012,8,0,0,5027000.0
45810000,4A,RIZAL,2ND,PILILLA,2013,27,0,0,273000.0
45810000,4A,RIZAL,2ND,PILILLA,2014,31,0,0,493000.0
45810000,4A,RIZAL,2ND,PILILLA,2015,24,3,3,1349000.0
45810000,4A,RIZAL,2ND,PILILLA,2016,20,0,0,100500.0
45808000,4A,RIZAL,2ND,RODRIGUEZ,2012,2,1,0,740000.0
45808000,4A,RIZAL,2ND,RODRIGUEZ,2013,10,0,0,10430000.0
45808000,4A,RIZAL,2ND,RODRIGUEZ,2014,7,0,0,73272500.0
45808000,4A,RIZAL,2ND,RODRIGUEZ,2015,8,1,0,590150.0
45808000,4A,RIZAL,2ND,RODRIGUEZ,2016,19,0,0,1895000.0
45811000,4A,RIZAL,2ND,SAN MATEO,2012,9,0,3,2201500.0
45811000,4A,RIZAL,2ND,SAN MATEO,2013,45,1,1,2407700.0
45811000,4A,RIZAL,2ND,SAN MATEO,2014,36,0,0,1384000.0
45811000,4A,RIZAL,2ND,SAN MATEO,2015,13,1,0,787500.0
45811000,4A,RIZAL,2ND,SAN MATEO,2016,16,0,2,252500.0
45812000,4A,RIZAL,2ND,TANAY,2012,5,0,0,452500.0
45812000,4A,RIZAL,2ND,TANAY,2013,23,0,0,2000.0
45812000,4A,RIZAL,2ND,TANAY,2014,44,0,0,430200.0
45812000,4A,RIZAL,2ND,TANAY,2015,34,0,2,445000.0
45812000,4A,RIZAL,2ND,TANAY,2016,28,0,1,420000.0
45813000,4A,RIZAL,1ST,TAYTAY,2012,14,4,2,8895000.0
45813000,4A,RIZAL,1ST,TAYTAY,2013,29,10,0,9355000.0
45813000,4A,RIZAL,1ST,TAYTAY,2014,26,3,0,408100.0
45813000,4A,RIZAL,1ST,TAYTAY,2015,16,4,0,1056300.0
45813000,4A,RIZAL,1ST,TAYTAY,2016,15,0,0,1769000.0
45814000,4A,RIZAL,2ND,TERESA,2012,3,0,0,10012000.0
45814000,4A,RIZAL,2ND,TERESA,2013,11,0,0,75000.0
45814000,4A,RIZAL,2ND,TERESA,2014,8,0,0,5000.0
45814000,4A,RIZAL,2ND,TERESA,2015,16,3,0,602249.0
45814000,4A,RIZAL,2ND,TERESA,2016,16,0,0,2283000.0
174001000,4B,MARINDUQUE,LONE,BOAC (CAPITAL),2012,3,0,0,451500.0
174001000,4B,MARINDUQUE,LONE,BOAC (CAPITAL),2013,7,1,0,641000.0
174001000,4B,MARINDUQUE,LONE,BOAC (CAPITAL),2014,5,0,0,1242000.0
174001000,4B,MARINDUQUE,LONE,BOAC (CAPITAL),2015,3,0,0,161800.0
174001000,4B,MARINDUQUE,LONE,BOAC (CAPITAL),2016,3,0,0,528000.0
174002000,4B,MARINDUQUE,LONE,BUENAVISTA,2012,1,0,0,0.0
174002000,4B,MARINDUQUE,LONE,BUENAVISTA,2013,1,0,0,0.0
174002000,4B,MARINDUQUE,LONE,BUENAVISTA,2014,0,0,0,0.0
174002000,4B,MARINDUQUE,LONE,BUENAVISTA,2015,0,0,0,0.0
174002000,4B,MARINDUQUE,LONE,BUENAVISTA,2016,1,0,0,13000.0
174003000,4B,MARINDUQUE,LONE,GASAN,2012,0,0,0,0.0
174003000,4B,MARINDUQUE,LONE,GASAN,2013,1,0,0,5000.0
174003000,4B,MARINDUQUE,LONE,GASAN,2014,0,0,0,0.0
174003000,4B,MARINDUQUE,LONE,GASAN,2015,3,0,0,340000.0
174003000,4B,MARINDUQUE,LONE,GASAN,2016,0,0,0,0.0
174004000,4B,MARINDUQUE,LONE,MOGPOG,2012,1,0,0,1700000.0
174004000,4B,MARINDUQUE,LONE,MOGPOG,2013,0,0,0,0.0
174004000,4B,MARINDUQUE,LONE,MOGPOG,2014,5,0,0,478300.0
174004000,4B,MARINDUQUE,LONE,MOGPOG,2015,5,0,0,3890000.0
174004000,4B,MARINDUQUE,LONE,MOGPOG,2016,1,0,0,100000.0
174005000,4B,MARINDUQUE,LONE,SANTA CRUZ,2012,4,2,0,190000.0
174005000,4B,MARINDUQUE,LONE,SANTA CRUZ,2013,8,0,0,833000.0
174005000,4B,MARINDUQUE,LONE,SANTA CRUZ,2014,3,0,0,409000.0
174005000,4B,MARINDUQUE,LONE,SANTA CRUZ,2015,2,0,0,580000.0
174005000,4B,MARINDUQUE,LONE,SANTA CRUZ,2016,4,0,0,4438100.0
174006000,4B,MARINDUQUE,LONE,TORRIJOS,2012,0,0,0,0.0
174006000,4B,MARINDUQUE,LONE,TORRIJOS,2013,0,0,0,0.0
174006000,4B,MARINDUQUE,LONE,TORRIJOS,2014,2,0,0,125000.0
174006000,4B,MARINDUQUE,LONE,TORRIJOS,2015,0,0,0,0.0
174006000,4B,MARINDUQUE,LONE,TORRIJOS,2016,2,0,0,45000.0
175101000,4B,OCCIDENTAL MINDORO,LONE,ABRA DE ILOG,2012,0,0,0,0.0
175101000,4B,OCCIDENTAL MINDORO,LONE,ABRA DE ILOG,2013,4,0,0,585500.0
175101000,4B,OCCIDENTAL MINDORO,LONE,ABRA DE ILOG,2014,3,0,0,85000.0
175101000,4B,OCCIDENTAL MINDORO,LONE,ABRA DE ILOG,2015,0,0,0,0.0
175101000,4B,OCCIDENTAL MINDORO,LONE,ABRA DE ILOG,2016,2,0,0,215500.0
175102000,4B,OCCIDENTAL MINDORO,LONE,CALINTAAN,2012,0,0,0,0.0
175102000,4B,OCCIDENTAL MINDORO,LONE,CALINTAAN,2013,1,0,0,500.0
175102000,4B,OCCIDENTAL MINDORO,LONE,CALINTAAN,2014,0,0,0,0.0
175102000,4B,OCCIDENTAL MINDORO,LONE,CALINTAAN,2015,0,0,0,0.0
175102000,4B,OCCIDENTAL MINDORO,LONE,CALINTAAN,2016,9,0,0,178800.0
175103000,4B,OCCIDENTAL MINDORO,LONE,LOOC,2012,0,0,0,0.0
175103000,4B,OCCIDENTAL MINDORO,LONE,LOOC,2013,0,0,0,0.0
175103000,4B,OCCIDENTAL MINDORO,LONE,LOOC,2014,0,0,0,0.0
175103000,4B,OCCIDENTAL MINDORO,LONE,LOOC,2015,0,0,0,0.0
175103000,4B,OCCIDENTAL MINDORO,LONE,LOOC,2016,0,0,0,0.0
175104000,4B,OCCIDENTAL MINDORO,LONE,LUBANG,2012,1,4,0,5760000.0
175104000,4B,OCCIDENTAL MINDORO,LONE,LUBANG,2013,0,0,0,0.0
175104000,4B,OCCIDENTAL MINDORO,LONE,LUBANG,2014,0,0,0,0.0
175104000,4B,OCCIDENTAL MINDORO,LONE,LUBANG,2015,0,0,0,0.0
175104000,4B,OCCIDENTAL MINDORO,LONE,LUBANG,2016,1,0,0,5000.0
175105000,4B,OCCIDENTAL MINDORO,LONE,MAGSAYSAY,2012,1,0,0,30000.0
175105000,4B,OCCIDENTAL MINDORO,LONE,MAGSAYSAY,2013,2,0,0,2010000.0
175105000,4B,OCCIDENTAL MINDORO,LONE,MAGSAYSAY,2014,0,0,0,0.0
175105000,4B,OCCIDENTAL MINDORO,LONE,MAGSAYSAY,2015,0,0,0,0.0
175105000,4B,OCCIDENTAL MINDORO,LONE,MAGSAYSAY,2016,1,0,0,200000.0
175106000,4B,OCCIDENTAL MINDORO,LONE,MAMBURAO (CAPITAL),2012,1,1,1,12000.0
175106000,4B,OCCIDENTAL MINDORO,LONE,MAMBURAO (CAPITAL),2013,3,0,0,450000.0
175106000,4B,OCCIDENTAL MINDORO,LONE,MAMBURAO (CAPITAL),2014,0,0,0,0.0
175106000,4B,OCCIDENTAL MINDORO,LONE,MAMBURAO (CAPITAL),2015,0,0,0,0.0
175106000,4B,OCCIDENTAL MINDORO,LONE,MAMBURAO (CAPITAL),2016,2,0,0,290000.0
175107000,4B,OCCIDENTAL MINDORO,LONE,PALUAN,2012,0,0,0,0.0
175107000,4B,OCCIDENTAL MINDORO,LONE,PALUAN,2013,0,0,0,0.0
175107000,4B,OCCIDENTAL MINDORO,LONE,PALUAN,2014,1,0,0,320000.0
175107000,4B,OCCIDENTAL MINDORO,LONE,PALUAN,2015,0,0,0,0.0
175107000,4B,OCCIDENTAL MINDORO,LONE,PALUAN,2016,2,2,0,70000.0
175108000,4B,OCCIDENTAL MINDORO,LONE,RIZAL,2012,0,0,0,0.0
175108000,4B,OCCIDENTAL MINDORO,LONE,RIZAL,2013,2,0,0,560000.0
175108000,4B,OCCIDENTAL MINDORO,LONE,RIZAL,2014,3,0,0,265000.0
175108000,4B,OCCIDENTAL MINDORO,LONE,RIZAL,2015,0,0,0,0.0
175108000,4B,OCCIDENTAL MINDORO,LONE,RIZAL,2016,7,0,0,375000.0
175109000,4B,OCCIDENTAL MINDORO,LONE,SABLAYAN,2012,2,0,0,11040000.0
175109000,4B,OCCIDENTAL MINDORO,LONE,SABLAYAN,2013,0,0,0,0.0
175109000,4B,OCCIDENTAL MINDORO,LONE,SABLAYAN,2014,9,0,0,1488000.0
175109000,4B,OCCIDENTAL MINDORO,LONE,SABLAYAN,2015,0,0,0,0.0
175109000,4B,OCCIDENTAL MINDORO,LONE,SABLAYAN,2016,10,0,0,3251000.0
175110000,4B,OCCIDENTAL MINDORO,LONE,SAN JOSE,2012,3,0,0,480000.0
175110000,4B,OCCIDENTAL MINDORO,LONE,SAN JOSE,2013,6,1,0,785000.0
175110000,4B,OCCIDENTAL MINDORO,LONE,SAN JOSE,2014,4,0,0,1700000.0
175110000,4B,OCCIDENTAL MINDORO,LONE,SAN JOSE,2015,0,0,0,0.0
